Declaração;Ano;Ano Referencia;Data Criação;Data Entrega;Declarante;Município Declarante;UF Declarante;orr_descricao;Possui Coleta Seletiva Implantada;Possui Plano de Gestão;Link do Plano;Periocidade da Revisão;Ano Última Versão Plano;Massa (TON);Caracterização - Descrição;Caracterização - Percentual;Caracterização - Destinação;Caracterização - Destinação percentual;Meta Informada;Meta - Valor Atual;Meta - Valor;Meta - Prazo;Meta - Programa;Meta - Programa - Descritivo
179;2019;2018;;16/10/2019;Xavantina;Xavantina;SC;Resíduos de limpeza urbana;Não;Sim;https://static.fecam.net.br/uploads/1536/arquivos/939779_VOLUME_3_Arvoredo_intermunicipal_AMAUC.pdf;4;2015;15;Plástico;;Tratamento;;;;;;;
179;2019;2018;;16/10/2019;Xavantina;Xavantina;SC;Resíduos de limpeza urbana;Não;Sim;https://static.fecam.net.br/uploads/1536/arquivos/939779_VOLUME_3_Arvoredo_intermunicipal_AMAUC.pdf;4;2015;15;Metal;;Tratamento;;;;;;;
179;2019;2018;;16/10/2019;Xavantina;Xavantina;SC;Resíduos de limpeza urbana;Não;Sim;https://static.fecam.net.br/uploads/1536/arquivos/939779_VOLUME_3_Arvoredo_intermunicipal_AMAUC.pdf;4;2015;15;Metal;;Disposição Final em Aterro Sanitário;;;;;;;
179;2019;2018;;16/10/2019;Xavantina;Xavantina;SC;Resíduos de limpeza urbana;Não;Sim;https://static.fecam.net.br/uploads/1536/arquivos/939779_VOLUME_3_Arvoredo_intermunicipal_AMAUC.pdf;4;2015;15;Metal;;Reciclagem;;;;;;;
179;2019;2018;;16/10/2019;Xavantina;Xavantina;SC;Resíduos de limpeza urbana;Não;Sim;https://static.fecam.net.br/uploads/1536/arquivos/939779_VOLUME_3_Arvoredo_intermunicipal_AMAUC.pdf;4;2015;15;Plástico;;Tratamento com aproveitamento energético;;;;;;;
179;2019;2018;;16/10/2019;Xavantina;Xavantina;SC;Resíduos de limpeza urbana;Não;Sim;https://static.fecam.net.br/uploads/1536/arquivos/939779_VOLUME_3_Arvoredo_intermunicipal_AMAUC.pdf;4;2015;15;Metal;;Disposição Final em Lixão;;;;;;;
179;2019;2018;;16/10/2019;Xavantina;Xavantina;SC;Resíduos de limpeza urbana;Não;Sim;https://static.fecam.net.br/uploads/1536/arquivos/939779_VOLUME_3_Arvoredo_intermunicipal_AMAUC.pdf;4;2015;15;Plástico;;Disposição Final em Lixão;;;;;;;
179;2019;2018;;16/10/2019;Xavantina;Xavantina;SC;Resíduos de limpeza urbana;Não;Sim;https://static.fecam.net.br/uploads/1536/arquivos/939779_VOLUME_3_Arvoredo_intermunicipal_AMAUC.pdf;4;2015;15;Papel/papelão;;Tratamento;;;;;;;
179;2019;2018;;16/10/2019;Xavantina;Xavantina;SC;Resíduos de limpeza urbana;Não;Sim;https://static.fecam.net.br/uploads/1536/arquivos/939779_VOLUME_3_Arvoredo_intermunicipal_AMAUC.pdf;4;2015;15;Papel/papelão;;Disposição Final em Aterro Sanitário;;;;;;;
179;2019;2018;;16/10/2019;Xavantina;Xavantina;SC;Resíduos sólidos urbanos;Não;Sim;https://static.fecam.net.br/uploads/1536/arquivos/939779_VOLUME_3_Arvoredo_intermunicipal_AMAUC.pdf;4;2015;775;Outros;;Tratamento com aproveitamento energético;;;;;;;
179;2019;2018;;16/10/2019;Xavantina;Xavantina;SC;Resíduos de limpeza urbana;Não;Sim;https://static.fecam.net.br/uploads/1536/arquivos/939779_VOLUME_3_Arvoredo_intermunicipal_AMAUC.pdf;4;2015;15;Papel/papelão;;Disposição Final em Lixão;;;;;;;
179;2019;2018;;16/10/2019;Xavantina;Xavantina;SC;Resíduos sólidos urbanos;Não;Sim;https://static.fecam.net.br/uploads/1536/arquivos/939779_VOLUME_3_Arvoredo_intermunicipal_AMAUC.pdf;4;2015;775;Orgânico;;Disposição Final em Aterro Sanitário;;;;;;;
179;2019;2018;;16/10/2019;Xavantina;Xavantina;SC;Resíduos de serviços de saúde;Não;Sim;https://static.fecam.net.br/uploads/1536/arquivos/939779_VOLUME_3_Arvoredo_intermunicipal_AMAUC.pdf;4;2015;1.3;Resíduos que não apresentam risco biológico, químico ou radiológico - Grupo D;;Disposição Final em Aterro Sanitário;;;;;;;
179;2019;2018;;16/10/2019;Xavantina;Xavantina;SC;Resíduos de serviços de saúde;Não;Sim;https://static.fecam.net.br/uploads/1536/arquivos/939779_VOLUME_3_Arvoredo_intermunicipal_AMAUC.pdf;4;2015;1.3;Resíduos que não apresentam risco biológico, químico ou radiológico - Grupo D;;Tratamento;;;;;;;
179;2019;2018;;16/10/2019;Xavantina;Xavantina;SC;Resíduos de limpeza urbana;Não;Sim;https://static.fecam.net.br/uploads/1536/arquivos/939779_VOLUME_3_Arvoredo_intermunicipal_AMAUC.pdf;4;2015;15;Papel/papelão;;Reciclagem;;;;;;;
179;2019;2018;;16/10/2019;Xavantina;Xavantina;SC;Resíduos de limpeza urbana;Não;Sim;https://static.fecam.net.br/uploads/1536/arquivos/939779_VOLUME_3_Arvoredo_intermunicipal_AMAUC.pdf;4;2015;15;Papel/papelão;;Tratamento com aproveitamento energético;;;;;;;
179;2019;2018;;16/10/2019;Xavantina;Xavantina;SC;Resíduos de limpeza urbana;Não;Sim;https://static.fecam.net.br/uploads/1536/arquivos/939779_VOLUME_3_Arvoredo_intermunicipal_AMAUC.pdf;4;2015;15;Orgânico;;Disposição Final em Aterro Sanitário;;;;;;;
179;2019;2018;;16/10/2019;Xavantina;Xavantina;SC;Resíduos de limpeza urbana;Não;Sim;https://static.fecam.net.br/uploads/1536/arquivos/939779_VOLUME_3_Arvoredo_intermunicipal_AMAUC.pdf;4;2015;15;Orgânico;;Tratamento;;;;;;;
179;2019;2018;;16/10/2019;Xavantina;Xavantina;SC;Resíduos de limpeza urbana;Não;Sim;https://static.fecam.net.br/uploads/1536/arquivos/939779_VOLUME_3_Arvoredo_intermunicipal_AMAUC.pdf;4;2015;15;Orgânico;;Aproveitamento na agricultura;;;;;;;
179;2019;2018;;16/10/2019;Xavantina;Xavantina;SC;Resíduos de limpeza urbana;Não;Sim;https://static.fecam.net.br/uploads/1536/arquivos/939779_VOLUME_3_Arvoredo_intermunicipal_AMAUC.pdf;4;2015;15;Orgânico;;Disposição ordenada em solo para recuperação de áreas degradadas ;;;;;;;
179;2019;2018;;16/10/2019;Xavantina;Xavantina;SC;Resíduos de limpeza urbana;Não;Sim;https://static.fecam.net.br/uploads/1536/arquivos/939779_VOLUME_3_Arvoredo_intermunicipal_AMAUC.pdf;4;2015;15;Orgânico;;Disposição Final em Lixão;;;;;;;
179;2019;2018;;16/10/2019;Xavantina;Xavantina;SC;Resíduos de limpeza urbana;Não;Sim;https://static.fecam.net.br/uploads/1536/arquivos/939779_VOLUME_3_Arvoredo_intermunicipal_AMAUC.pdf;4;2015;15;Outros;;Disposição Final em Lixão;;;;;;;
179;2019;2018;;16/10/2019;Xavantina;Xavantina;SC;Resíduos de limpeza urbana;Não;Sim;https://static.fecam.net.br/uploads/1536/arquivos/939779_VOLUME_3_Arvoredo_intermunicipal_AMAUC.pdf;4;2015;15;Orgânico;;Tratamento com aproveitamento energético;;;;;;;
179;2019;2018;;16/10/2019;Xavantina;Xavantina;SC;Resíduos de limpeza urbana;Não;Sim;https://static.fecam.net.br/uploads/1536/arquivos/939779_VOLUME_3_Arvoredo_intermunicipal_AMAUC.pdf;4;2015;15;Outros;;Disposição Final em Aterro Sanitário;;;;;;;
179;2019;2018;;16/10/2019;Xavantina;Xavantina;SC;Resíduos de limpeza urbana;Não;Sim;https://static.fecam.net.br/uploads/1536/arquivos/939779_VOLUME_3_Arvoredo_intermunicipal_AMAUC.pdf;4;2015;15;Outros;;Tratamento;;;;;;;
179;2019;2018;;16/10/2019;Xavantina;Xavantina;SC;Resíduos de serviços de saúde;Não;Sim;https://static.fecam.net.br/uploads/1536/arquivos/939779_VOLUME_3_Arvoredo_intermunicipal_AMAUC.pdf;4;2015;1.3;Resíduos infectantes - Grupo A;;Disposição Final em Lixão;;;;;;;
179;2019;2018;;16/10/2019;Xavantina;Xavantina;SC;Resíduos de limpeza urbana;Não;Sim;https://static.fecam.net.br/uploads/1536/arquivos/939779_VOLUME_3_Arvoredo_intermunicipal_AMAUC.pdf;4;2015;15;Outros;;Tratamento com aproveitamento energético;;;;;;;
179;2019;2018;;16/10/2019;Xavantina;Xavantina;SC;Resíduos de serviços de saúde;Não;Sim;https://static.fecam.net.br/uploads/1536/arquivos/939779_VOLUME_3_Arvoredo_intermunicipal_AMAUC.pdf;4;2015;1.3;Resíduos infectantes - Grupo A;;Tratamento;;;;;;;
179;2019;2018;;16/10/2019;Xavantina;Xavantina;SC;Resíduos de serviços de saúde;Não;Sim;https://static.fecam.net.br/uploads/1536/arquivos/939779_VOLUME_3_Arvoredo_intermunicipal_AMAUC.pdf;4;2015;1.3;Resíduos infectantes - Grupo A;;Disposição Final em Aterro Sanitário;;;;;;;
179;2019;2018;;16/10/2019;Xavantina;Xavantina;SC;Resíduos de serviços de saúde;Não;Sim;https://static.fecam.net.br/uploads/1536/arquivos/939779_VOLUME_3_Arvoredo_intermunicipal_AMAUC.pdf;4;2015;1.3;Resíduos contendo produtos químicos - Grupo B;;Vala específica de RSS;;;;;;;
179;2019;2018;;16/10/2019;Xavantina;Xavantina;SC;Resíduos de serviços de saúde;Não;Sim;https://static.fecam.net.br/uploads/1536/arquivos/939779_VOLUME_3_Arvoredo_intermunicipal_AMAUC.pdf;4;2015;1.3;Resíduos infectantes - Grupo A;;Vala específica de RSS;;;;;;;
179;2019;2018;;16/10/2019;Xavantina;Xavantina;SC;Resíduos de serviços de saúde;Não;Sim;https://static.fecam.net.br/uploads/1536/arquivos/939779_VOLUME_3_Arvoredo_intermunicipal_AMAUC.pdf;4;2015;1.3;Resíduos contendo produtos químicos - Grupo B;;Tratamento;;;;;;;
179;2019;2018;;16/10/2019;Xavantina;Xavantina;SC;Resíduos de serviços de saúde;Não;Sim;https://static.fecam.net.br/uploads/1536/arquivos/939779_VOLUME_3_Arvoredo_intermunicipal_AMAUC.pdf;4;2015;1.3;Resíduos contendo produtos químicos - Grupo B;;Disposição Final em Lixão;;;;;;;
179;2019;2018;;16/10/2019;Xavantina;Xavantina;SC;Resíduos de serviços de saúde;Não;Sim;https://static.fecam.net.br/uploads/1536/arquivos/939779_VOLUME_3_Arvoredo_intermunicipal_AMAUC.pdf;4;2015;1.3;Resíduos contendo produtos químicos - Grupo B;;Disposição Final em Aterro Sanitário;;;;;;;
179;2019;2018;;16/10/2019;Xavantina;Xavantina;SC;Resíduos de serviços de saúde;Não;Sim;https://static.fecam.net.br/uploads/1536/arquivos/939779_VOLUME_3_Arvoredo_intermunicipal_AMAUC.pdf;4;2015;1.3;Resíduos perfurocortantes ou escarificantes - Grupo E;;Disposição Final em Aterro Sanitário;;;;;;;
179;2019;2018;;16/10/2019;Xavantina;Xavantina;SC;Resíduos domiciliares;Não;Sim;https://static.fecam.net.br/uploads/1536/arquivos/939779_VOLUME_3_Arvoredo_intermunicipal_AMAUC.pdf;4;2015;760;Metal;;Disposição Final em Aterro Sanitário;;;;;;;
179;2019;2018;;16/10/2019;Xavantina;Xavantina;SC;Resíduos de serviços de saúde;Não;Sim;https://static.fecam.net.br/uploads/1536/arquivos/939779_VOLUME_3_Arvoredo_intermunicipal_AMAUC.pdf;4;2015;1.3;Resíduos que não apresentam risco biológico, químico ou radiológico - Grupo D;;Disposição Final em Lixão;;;;;;;
179;2019;2018;;16/10/2019;Xavantina;Xavantina;SC;Resíduos de serviços de saúde;Não;Sim;https://static.fecam.net.br/uploads/1536/arquivos/939779_VOLUME_3_Arvoredo_intermunicipal_AMAUC.pdf;4;2015;1.3;Resíduos perfurocortantes ou escarificantes - Grupo E;;Tratamento;;;;;;;
179;2019;2018;;16/10/2019;Xavantina;Xavantina;SC;Resíduos de serviços de saúde;Não;Sim;https://static.fecam.net.br/uploads/1536/arquivos/939779_VOLUME_3_Arvoredo_intermunicipal_AMAUC.pdf;4;2015;1.3;Resíduos que não apresentam risco biológico, químico ou radiológico - Grupo D;;Vala específica de RSS;;;;;;;
179;2019;2018;;16/10/2019;Xavantina;Xavantina;SC;Resíduos de serviços de saúde;Não;Sim;https://static.fecam.net.br/uploads/1536/arquivos/939779_VOLUME_3_Arvoredo_intermunicipal_AMAUC.pdf;4;2015;1.3;Resíduos perfurocortantes ou escarificantes - Grupo E;;Disposição Final em Lixão;;;;;;;
179;2019;2018;;16/10/2019;Xavantina;Xavantina;SC;Resíduos domiciliares;Não;Sim;https://static.fecam.net.br/uploads/1536/arquivos/939779_VOLUME_3_Arvoredo_intermunicipal_AMAUC.pdf;4;2015;760;Vidro;;Disposição Final em Lixão;;;;;;;
179;2019;2018;;16/10/2019;Xavantina;Xavantina;SC;Resíduos de serviços de saúde;Não;Sim;https://static.fecam.net.br/uploads/1536/arquivos/939779_VOLUME_3_Arvoredo_intermunicipal_AMAUC.pdf;4;2015;1.3;Resíduos perfurocortantes ou escarificantes - Grupo E;;Vala específica de RSS;;;;;;;
179;2019;2018;;16/10/2019;Xavantina;Xavantina;SC;Resíduos domiciliares;Não;Sim;https://static.fecam.net.br/uploads/1536/arquivos/939779_VOLUME_3_Arvoredo_intermunicipal_AMAUC.pdf;4;2015;760;Vidro;;Disposição Final em Aterro Sanitário;;;;;;;
179;2019;2018;;16/10/2019;Xavantina;Xavantina;SC;Resíduos domiciliares;Não;Sim;https://static.fecam.net.br/uploads/1536/arquivos/939779_VOLUME_3_Arvoredo_intermunicipal_AMAUC.pdf;4;2015;760;Vidro;;Tratamento;;;;;;;
179;2019;2018;;16/10/2019;Xavantina;Xavantina;SC;Resíduos domiciliares;Não;Sim;https://static.fecam.net.br/uploads/1536/arquivos/939779_VOLUME_3_Arvoredo_intermunicipal_AMAUC.pdf;4;2015;760;Metal;;Tratamento;;;;;;;
179;2019;2018;;16/10/2019;Xavantina;Xavantina;SC;Resíduos domiciliares;Não;Sim;https://static.fecam.net.br/uploads/1536/arquivos/939779_VOLUME_3_Arvoredo_intermunicipal_AMAUC.pdf;4;2015;760;Vidro;;Reciclagem;;;;;;;
179;2019;2018;;16/10/2019;Xavantina;Xavantina;SC;Resíduos domiciliares;Não;Sim;https://static.fecam.net.br/uploads/1536/arquivos/939779_VOLUME_3_Arvoredo_intermunicipal_AMAUC.pdf;4;2015;760;Metal;;Disposição Final em Lixão;;;;;;;
179;2019;2018;;16/10/2019;Xavantina;Xavantina;SC;Resíduos domiciliares;Não;Sim;https://static.fecam.net.br/uploads/1536/arquivos/939779_VOLUME_3_Arvoredo_intermunicipal_AMAUC.pdf;4;2015;760;Plástico;;Disposição Final em Aterro Sanitário;;;;;;;
179;2019;2018;;16/10/2019;Xavantina;Xavantina;SC;Resíduos domiciliares;Não;Sim;https://static.fecam.net.br/uploads/1536/arquivos/939779_VOLUME_3_Arvoredo_intermunicipal_AMAUC.pdf;4;2015;760;Papel/papelão;;Disposição Final em Lixão;;;;;;;
179;2019;2018;;16/10/2019;Xavantina;Xavantina;SC;Resíduos domiciliares;Não;Sim;https://static.fecam.net.br/uploads/1536/arquivos/939779_VOLUME_3_Arvoredo_intermunicipal_AMAUC.pdf;4;2015;760;Metal;;Reciclagem;;;;;;;
179;2019;2018;;16/10/2019;Xavantina;Xavantina;SC;Resíduos domiciliares;Não;Sim;https://static.fecam.net.br/uploads/1536/arquivos/939779_VOLUME_3_Arvoredo_intermunicipal_AMAUC.pdf;4;2015;760;Plástico;;Tratamento;;;;;;;
179;2019;2018;;16/10/2019;Xavantina;Xavantina;SC;Resíduos domiciliares;Não;Sim;https://static.fecam.net.br/uploads/1536/arquivos/939779_VOLUME_3_Arvoredo_intermunicipal_AMAUC.pdf;4;2015;760;Papel/papelão;;Tratamento com aproveitamento energético;;;;;;;
179;2019;2018;;16/10/2019;Xavantina;Xavantina;SC;Resíduos domiciliares;Não;Sim;https://static.fecam.net.br/uploads/1536/arquivos/939779_VOLUME_3_Arvoredo_intermunicipal_AMAUC.pdf;4;2015;760;Plástico;;Disposição Final em Lixão;;;;;;;
179;2019;2018;;16/10/2019;Xavantina;Xavantina;SC;Resíduos domiciliares;Não;Sim;https://static.fecam.net.br/uploads/1536/arquivos/939779_VOLUME_3_Arvoredo_intermunicipal_AMAUC.pdf;4;2015;760;Plástico;;Tratamento com aproveitamento energético;;;;;;;
179;2019;2018;;16/10/2019;Xavantina;Xavantina;SC;Resíduos domiciliares;Não;Sim;https://static.fecam.net.br/uploads/1536/arquivos/939779_VOLUME_3_Arvoredo_intermunicipal_AMAUC.pdf;4;2015;760;Papel/papelão;;Disposição Final em Aterro Sanitário;;;;;;;
179;2019;2018;;16/10/2019;Xavantina;Xavantina;SC;Resíduos domiciliares;Não;Sim;https://static.fecam.net.br/uploads/1536/arquivos/939779_VOLUME_3_Arvoredo_intermunicipal_AMAUC.pdf;4;2015;760;Plástico;;Reciclagem;;;;;;;
179;2019;2018;;16/10/2019;Xavantina;Xavantina;SC;Resíduos domiciliares;Não;Sim;https://static.fecam.net.br/uploads/1536/arquivos/939779_VOLUME_3_Arvoredo_intermunicipal_AMAUC.pdf;4;2015;760;Papel/papelão;;Tratamento;;;;;;;
179;2019;2018;;16/10/2019;Xavantina;Xavantina;SC;Resíduos domiciliares;Não;Sim;https://static.fecam.net.br/uploads/1536/arquivos/939779_VOLUME_3_Arvoredo_intermunicipal_AMAUC.pdf;4;2015;760;Outros;;Tratamento com aproveitamento energético;;;;;;;
179;2019;2018;;16/10/2019;Xavantina;Xavantina;SC;Resíduos domiciliares;Não;Sim;https://static.fecam.net.br/uploads/1536/arquivos/939779_VOLUME_3_Arvoredo_intermunicipal_AMAUC.pdf;4;2015;760;Orgânico;;Tratamento com aproveitamento energético;;;;;;;
179;2019;2018;;16/10/2019;Xavantina;Xavantina;SC;Resíduos domiciliares;Não;Sim;https://static.fecam.net.br/uploads/1536/arquivos/939779_VOLUME_3_Arvoredo_intermunicipal_AMAUC.pdf;4;2015;760;Outros;;Tratamento;;;;;;;
179;2019;2018;;16/10/2019;Xavantina;Xavantina;SC;Resíduos sólidos urbanos;Não;Sim;https://static.fecam.net.br/uploads/1536/arquivos/939779_VOLUME_3_Arvoredo_intermunicipal_AMAUC.pdf;4;2015;775;Outros;;Disposição Final em Lixão;;;;;;;
179;2019;2018;;16/10/2019;Xavantina;Xavantina;SC;Resíduos domiciliares;Não;Sim;https://static.fecam.net.br/uploads/1536/arquivos/939779_VOLUME_3_Arvoredo_intermunicipal_AMAUC.pdf;4;2015;760;Orgânico;;Aproveitamento na agricultura;;;;;;;
179;2019;2018;;16/10/2019;Xavantina;Xavantina;SC;Resíduos domiciliares;Não;Sim;https://static.fecam.net.br/uploads/1536/arquivos/939779_VOLUME_3_Arvoredo_intermunicipal_AMAUC.pdf;4;2015;760;Papel/papelão;;Reciclagem;;;;;;;
179;2019;2018;;16/10/2019;Xavantina;Xavantina;SC;Resíduos domiciliares;Não;Sim;https://static.fecam.net.br/uploads/1536/arquivos/939779_VOLUME_3_Arvoredo_intermunicipal_AMAUC.pdf;4;2015;760;Orgânico;;Disposição Final em Lixão;;;;;;;
179;2019;2018;;16/10/2019;Xavantina;Xavantina;SC;Resíduos domiciliares;Não;Sim;https://static.fecam.net.br/uploads/1536/arquivos/939779_VOLUME_3_Arvoredo_intermunicipal_AMAUC.pdf;4;2015;760;Orgânico;;Disposição Final em Aterro Sanitário;;;;;;;
179;2019;2018;;16/10/2019;Xavantina;Xavantina;SC;Resíduos domiciliares;Não;Sim;https://static.fecam.net.br/uploads/1536/arquivos/939779_VOLUME_3_Arvoredo_intermunicipal_AMAUC.pdf;4;2015;760;Orgânico;;Tratamento;;;;;;;
179;2019;2018;;16/10/2019;Xavantina;Xavantina;SC;Resíduos domiciliares;Não;Sim;https://static.fecam.net.br/uploads/1536/arquivos/939779_VOLUME_3_Arvoredo_intermunicipal_AMAUC.pdf;4;2015;760;Orgânico;;Disposição ordenada em solo para recuperação de áreas degradadas ;;;;;;;
179;2019;2018;;16/10/2019;Xavantina;Xavantina;SC;Resíduos domiciliares;Não;Sim;https://static.fecam.net.br/uploads/1536/arquivos/939779_VOLUME_3_Arvoredo_intermunicipal_AMAUC.pdf;4;2015;760;Outros;;Disposição Final em Aterro Sanitário;;;;;;;
179;2019;2018;;16/10/2019;Xavantina;Xavantina;SC;Resíduos domiciliares;Não;Sim;https://static.fecam.net.br/uploads/1536/arquivos/939779_VOLUME_3_Arvoredo_intermunicipal_AMAUC.pdf;4;2015;760;Outros;;Disposição Final em Lixão;;;;;;;
179;2019;2018;;16/10/2019;Xavantina;Xavantina;SC;Resíduos da construção civil;Não;Sim;https://static.fecam.net.br/uploads/1536/arquivos/939779_VOLUME_3_Arvoredo_intermunicipal_AMAUC.pdf;4;2015;5;Resíduos perigosos oriundos do processo de construção - Classe D;;Disposição Final em Aterro Sanitário;;;;;;;
179;2019;2018;;16/10/2019;Xavantina;Xavantina;SC;Resíduos sólidos urbanos;Não;Sim;https://static.fecam.net.br/uploads/1536/arquivos/939779_VOLUME_3_Arvoredo_intermunicipal_AMAUC.pdf;4;2015;775;Papel/papelão;;Disposição Final em Lixão;;;;;;;
179;2019;2018;;16/10/2019;Xavantina;Xavantina;SC;Resíduos sólidos urbanos;Não;Sim;https://static.fecam.net.br/uploads/1536/arquivos/939779_VOLUME_3_Arvoredo_intermunicipal_AMAUC.pdf;4;2015;775;Orgânico;;Aproveitamento na agricultura;;;;;;;
179;2019;2018;;16/10/2019;Xavantina;Xavantina;SC;Resíduos sólidos urbanos;Não;Sim;https://static.fecam.net.br/uploads/1536/arquivos/939779_VOLUME_3_Arvoredo_intermunicipal_AMAUC.pdf;4;2015;775;Metal;;Reciclagem;;;;;;;
179;2019;2018;;16/10/2019;Xavantina;Xavantina;SC;Resíduos sólidos urbanos;Não;Sim;https://static.fecam.net.br/uploads/1536/arquivos/939779_VOLUME_3_Arvoredo_intermunicipal_AMAUC.pdf;4;2015;775;Vidro;;Disposição Final em Lixão;;;;;;;
179;2019;2018;;16/10/2019;Xavantina;Xavantina;SC;Resíduos sólidos urbanos;Não;Sim;https://static.fecam.net.br/uploads/1536/arquivos/939779_VOLUME_3_Arvoredo_intermunicipal_AMAUC.pdf;4;2015;775;Vidro;;Disposição Final em Aterro Sanitário;;;;;;;
179;2019;2018;;16/10/2019;Xavantina;Xavantina;SC;Resíduos sólidos urbanos;Não;Sim;https://static.fecam.net.br/uploads/1536/arquivos/939779_VOLUME_3_Arvoredo_intermunicipal_AMAUC.pdf;4;2015;775;Metal;;Disposição Final em Lixão;;;;;;;
